t,GDP_QoQ_change,construction_level_change_thousands_m1,construction_level_change_thousands_m2,construction_level_change_thousands_m3,construction_value_added_QoQ_change_annual,disposable_personal_QoQ_change_annual,employees_level_change_thousands,export_price_index_MoM_change_m1,export_price_index_MoM_change_m2,export_price_index_MoM_change_m3,exports_MoM_change_m1,exports_MoM_change_m2,exports_MoM_change_m3,GDI_QoQ_change_annual,HVPI_MoM_change_m1,HVPI_MoM_change_m2,HVPI_MoM_change_m3,HVPI_wo_food_energy_MoM_change_m1,HVPI_wo_food_energy_MoM_change_m2,HVPI_wo_food_energy_MoM_change_m3,ifo_bci_manufacturing_m1,ifo_bci_manufacturing_m2,ifo_bci_manufacturing_m3,ifo_bci_services_m1,ifo_bci_services_m2,ifo_bci_services_m3,ifo_bci_m1,ifo_bci_m2,ifo_bci_m3,ifo_employment_index_m1,ifo_employment_index_m2,ifo_employment_index_m3,import_price_index_MoM_change_m1,import_price_index_MoM_change_m2,import_price_index_MoM_change_m3,imports_MoM_change_m1,imports_MoM_change_m2,imports_MoM_change_m3,industry_orders_MoM_change_m1,industry_orders_MoM_change_m2,industry_orders_MoM_change_m3,inventories_level_change_thousands,job_vacancies_level_change_thousands,manufacturing_production_MoM_change_m1,manufacturing_production_MoM_change_m2,manufacturing_production_MoM_change_m3,personal_consumption_QoQ_change_annual,producer_price_index_MoM_change_m1,producer_price_index_MoM_change_m2,producer_price_index_MoM_change_m3,retail_sales_MoM_change_m1,retail_sales_MoM_change_m2,retail_sales_MoM_change_m3,unemployment_rate_ppt_change,unit_labor_costs_QoQ_change_annual
1974-01-01,0.845690319,,,,,,,0.0351648351648352,0.0233545647558386,0.0165975103734439,0.1894329896907216,-0.0102925243770315,0.0213464696223317,,,,,,,,,,,,,,,,,,,,0.103515625,0.0212389380530972,0.0069324090121316,0.1894329896907216,-0.0102925243770315,0.0213464696223317,0.0202020202020201,0.0222772277227722,-0.0193704600484261,,,,,,-0.0289079422415192,,,,0.0028129395218003,-0.0140252454417952,0.0142247510668562,,
1974-04-01,-0.076938462,,,,,,,0.0102040816326529,0.0060606060606061,0.0140562248995983,0.0192926045016077,0.03732912723449,-0.0466294982260517,,,,,,,,,,,,,,,,,,,,-0.0051635111876076,0.0,-0.0034602076124566,0.0192926045016077,0.03732912723449,-0.0466294982260517,-0.0271604938271605,0.0050761421319798,0.0050505050505049,,,,,,0.0181139902013627,,,,0.0042075736325384,-0.0027932960893852,-0.0210084033613445,,
1974-07-01,4.35e-06,,,,,,,0.0158415841584158,0.0058479532163744,0.0058139534883721,0.0542264752791068,0.0332829046898639,-0.0473401659346022,,,,,,,,,,,,,,,,,,,,0.0138888888888888,0.0136986301369863,0.0050675675675675,0.0542264752791068,0.0332829046898639,-0.0473401659346022,-0.0527638190954772,0.0477453580901856,-0.0734177215189872,,,,,,0.0404949655329935,,,,0.0357653791130185,-0.0138121546961326,0.0014005602240896,,
1974-10-01,-1.262707459,,,,,,,0.0057803468208093,0.0019157088122603,0.0,-0.0174180327868852,0.0469238790406671,-0.0089641434262948,,,,,,,,,,,,,,,,,,,,0.0,-0.0050420168067226,-0.0152027027027028,-0.0174180327868852,0.0469238790406671,-0.0089641434262948,0.0054644808743167,-0.0298913043478259,-0.0588235294117647,,,,,,-0.0088379492429367,,,,0.0041958041958041,-0.0125348189415041,-0.002820874471086,,
1975-01-01,-0.577005351,,,,,,,-0.0038240917782026,-0.0038387715930903,0.0019267822736031,-0.0708542713567839,0.0059491617090321,-0.0381720430107527,,,,,,,,,,,,,,,,,,,,-0.0240137221269296,-0.015817223198594,-0.0017857142857142,-0.0708542713567839,0.0059491617090321,-0.0381720430107527,0.0684523809523809,-0.0083565459610026,-0.0308988764044944,,,,,,0.0884290116312758,,,,0.0127298444130126,0.0139664804469272,-0.0041322314049586,,
1975-04-01,-0.501954515,,,,,,,-0.0019230769230769,0.0019267822736031,0.0019230769230769,0.0078256008943544,0.00942872989462,0.0230769230769232,,,,,,,,,,,,,,,,,,,,-0.0035778175313058,0.0017953321364452,0.0,0.0078256008943544,0.00942872989462,0.0230769230769232,0.0173913043478262,-0.0113960113960113,0.2622478386167144,,,,,,0.0143138878097413,,,,0.0165975103734439,-0.0095238095238096,0.0164835164835164,,
1975-07-01,1.087808729,,,,,,,0.00383877159309,0.0019120458891013,0.0019083969465649,-0.0021482277121376,-0.0296017222820235,0.0271769273433166,,,,,,,,,,,,,,,,,,,,0.0161290322580647,0.0229276895943562,0.0137931034482758,-0.0021482277121376,-0.0296017222820235,0.0271769273433166,-0.1552511415525114,-0.062162162162162,0.0432276657060519,,,,,,0.0408070398284325,,,,-0.0162162162162162,0.0192307692307693,0.0067385444743934,,
1975-10-01,1.965054968,,,,,,,0.0076190476190476,0.0018903591682419,0.0037735849056603,-0.0086393088552916,0.0697167755991285,0.0035641547861506,,,,,,,,,,,,,,,,,,,,0.0085034013605442,-0.0016863406408093,0.0050675675675675,-0.0086393088552916,0.0697167755991285,0.0035641547861506,0.0138121546961325,0.0108991825613078,-0.013477088948787,,,,,,0.0525053880404551,,,,0.001338688085676,0.0080213903743315,-0.0119363395225464,,
1976-01-01,0.898503341,,,,,,,0.0075187969924812,0.0,0.001865671641791,0.0299340436326738,-0.0251231527093597,0.0358767054067712,,,,,,,,,,,,,,,,,,,,0.0,-0.0016806722689075,0.0,0.0299340436326738,-0.0251231527093597,0.0358767054067712,0.0519125683060108,-0.0181818181818183,0.0132275132275132,,,,,,0.0382881648446824,,,,0.0161073825503355,0.0132100396301189,-0.0182529335071708,,
1976-04-01,1.485514999,,,,,,,0.0018621973929235,0.0074349442379182,0.0055350553505535,-0.0029268292682925,0.0210371819960861,-0.0100622903689506,,,,,,,,,,,,,,,,,,,,0.0067340067340067,0.008361204013378,0.0132669983416253,-0.0029268292682925,0.0210371819960861,-0.0100622903689506,-0.0026109660574411,0.0,0.013089005235602,,,,,,0.0332242651115897,,,,-0.0013280212483398,0.0079787234042552,-0.0039577836411609,,
1976-07-01,0.029868819,,,,,,,0.0036697247706423,0.0054844606946982,0.0018181818181819,0.047434656340755,-0.0013863216266174,0.0698750578435909,,,,,,,,,,,,,,,,,,,,0.0147299509001637,-0.0032258064516129,0.0,0.047434656340755,-0.0013863216266174,0.0698750578435909,0.2118863049095605,-0.1215351812366737,-0.0364077669902912,,,,,,0.0221344544290145,,,,0.0013245033112581,0.011904761904762,0.0039215686274509,,
1976-10-01,1.85157959,,,,,,,0.0,0.0,0.0036297640653357,-0.0484429065743945,-0.014090909090909,0.0092208390963577,,,,,,,,,,,,,,,,,,,,-0.0097087378640775,-0.0016339869281045,0.0016366612111293,-0.0484429065743945,-0.014090909090909,0.0092208390963577,-0.0075566750629724,-0.0050761421319796,0.0178571428571427,,,,,,0.0529688171216817,,,,-0.0208333333333332,0.0372340425531914,-0.0025641025641025,,
1977-01-01,0.853943577,,,,,,,-0.0072332730560578,0.0036429872495447,0.0036297640653357,-0.0086797624486066,0.0129032258064516,0.0327570518653321,,,,,,,,,,,,,,,,,,,,0.0049019607843137,0.0081300813008129,0.0080645161290322,-0.0086797624486066,0.0129032258064516,0.0327570518653321,-0.0426065162907267,-0.0078534031413614,0.029023746701847,,,,,,0.0515047415618665,,,,-0.006426735218509,0.0064683053040104,0.0102827763496142,,
1977-04-01,0.566949156,,,,,,,0.003616636528029,-0.0018018018018017,0.0036101083032491,-0.0237885462555065,0.0067689530685919,0.038547736441058,,,,,,,,,,,,,,,,,,,,0.0016,0.0015974440894568,-0.0095693779904306,-0.0237885462555065,0.0067689530685919,0.038547736441058,-0.0025641025641025,0.0025706940874037,-0.0205128205128204,,,,,,0.069252013332983,,,,-0.0445292620865139,0.0692410119840214,-0.0161892901618928,,
1977-07-01,-0.028904963,,,,,,,0.0,-0.0017985611510791,0.0018018018018017,-0.0392749244712991,0.0265049415992812,0.0144420131291027,,,,,,,,,,,,,,,,,,,,-0.0096618357487923,-0.0048780487804878,0.0,-0.0392749244712991,0.0265049415992812,0.0144420131291027,-0.0078534031413614,0.0395778364116095,0.0,,,,,,0.03361666772976,,,,0.0240506329113925,-0.0197775030902349,0.0,,
1977-10-01,1.720636701,,,,,,,0.0017985611510791,0.0017953321364452,-0.0017921146953403,0.0263157894736842,-0.0411937788986969,0.0078912757562472,,,,,,,,,,,,,,,,,,,,-0.0016339869281045,-0.0032733224222586,-0.0098522167487684,0.0263157894736842,-0.0411937788986969,0.0078912757562472,0.0304568527918782,0.0369458128078816,-0.0261282660332542,,,,,,0.0115023979603468,,,,-0.0277427490542244,0.0363164721141375,0.0162703379224029,,
1978-01-01,0.412115378,,,,,,,0.0,0.0017953321364452,-0.0017921146953403,-0.008699434536755,-0.0078982009653356,0.0238832375055284,,,,,,,,,,,,,,,,,,,,-0.011608623548922,-0.0134228187919464,0.0,-0.008699434536755,-0.0078982009653356,0.0238832375055284,-0.0195121951219511,-0.0422885572139304,0.0285714285714286,,,,,,0.0442564113238064,,,,-0.0061576354679803,-0.0061957868649318,0.0012468827930174,,
1978-04-01,0.396382149,,,,,,,0.0035906642728904,0.0035778175313059,0.0035650623885916,0.0077753779697624,-0.024860694384912,0.0465934065934066,,,,,,,,,,,,,,,,,,,,0.0,0.0102040816326531,0.0033670033670034,0.0077753779697624,-0.024860694384912,0.0465934065934066,0.0126262626262625,0.0074812967581046,-0.0049504950495048,,,,,,0.0141967611689697,,,,0.0174346201743462,-0.025703794369645,0.0389447236180906,,
1978-07-01,1.311340647,,,,,,,0.0017761989342806,0.00177304964539,0.0035398230088496,-0.0533389332213355,0.0692102928127773,0.0618257261410788,,,,,,,,,,,,,,,,,,,,-0.0016778523489933,-0.0016806722689075,0.0,-0.0533389332213355,0.0692102928127773,0.0618257261410788,0.0,0.052238805970149,0.0070921985815604,,,,,,0.0923971197871296,,,,-0.0181378476420798,-0.0024630541871921,0.0296296296296296,,
1978-10-01,1.169104613,,,,,,,0.0,0.00352733686067,0.0035149384885764,-0.0316529894490035,-0.0080710250201776,-0.0048820179007321,,,,,,,,,,,,,,,,,,,,-0.0016835016835017,0.0067453625632378,0.0,-0.0316529894490035,-0.0080710250201776,-0.0048820179007321,-0.0211267605633802,0.0239808153477218,-0.0187353629976582,,,,,,0.0391015632381079,,,,-0.0287769784172662,-0.0098765432098765,0.0236907730673314,,
1979-01-01,0.123655596,,,,,,,-0.0017513134851138,0.0087719298245614,0.0034782608695653,-0.0167620605069501,0.0108108108108107,0.0436034553681612,,,,,,,,,,,,,,,,,,,,0.0100502512562812,0.0215588723051409,0.0146103896103895,-0.0167620605069501,0.0108108108108107,0.0436034553681612,-0.0214797136038186,0.0268292682926829,0.0,,,,,,-0.0276566425357217,,,,-0.0036540803897685,0.0012224938875307,0.0268620268620267,,
1979-04-01,3.10525348,,,,,,,0.0069324090121316,0.0068846815834766,0.0068376068376068,0.0295624753646037,-0.0160796324655436,0.0245136186770427,,,,,,,,,,,,,,,,,,,,0.0223999999999999,0.0187793427230045,0.0261136712749616,0.0295624753646037,-0.0160796324655436,0.0245136186770427,0.0427553444180521,0.0091116173120728,0.0090293453724605,,,,,,0.1567254864935208,,,,0.0083234244946492,0.0058962264150943,0.022274325908558,,
1979-07-01,7.53e-06,,,,,,,0.0084889643463497,0.0016835016835017,0.0050420168067226,0.0265856437523739,0.0099889012208655,-0.0227106227106227,,,,,,,,,,,,,,,,,,,,0.0179640718562874,0.0044117647058823,0.0014641288433383,0.0265856437523739,0.0099889012208655,-0.0227106227106227,-0.0044742729306488,-0.0157303370786517,0.0159817351598174,,,,,,-0.0901151295232676,,,,-0.0561926605504587,0.0072904009720535,-0.0024125452352231,,
1979-10-01,0.61299334,,,,,,,0.0066889632107023,0.0033222591362125,0.0033112582781458,0.0074962518740628,0.0323660714285714,0.0136936936936935,,,,,,,,,,,,,,,,,,,,0.013157894736842,0.0101010101010101,0.0114285714285713,0.0074962518740628,0.0323660714285714,0.0136936936936935,-0.0044943820224719,-0.0067720090293452,-0.009090909090909,,,,,,0.0652454210119755,,,,0.0,-0.0096735187424424,-0.0134310134310134,,
1980-01-01,0.801235019,,,,,,,0.0132013201320131,0.006514657980456,0.0048543689320388,0.0415926057589761,0.0184300341296927,-0.0221179624664878,,,,,,,,,,,,,,,,,,,,0.0381355932203391,0.0081632653061223,0.0148448043184885,0.0415926057589761,0.0184300341296927,-0.0221179624664878,0.0137614678899082,0.0158371040723981,-0.0044543429844097,,,,,,0.0208413875762498,,,,0.0606435643564358,-0.0338389731621937,-0.0096618357487922,,
1980-04-01,-0.64380222,,,,,,,0.0,0.0,0.0048309178743961,0.0075394105551747,0.0054421768707482,-0.0182679296346414,,,,,,,,,,,,,,,,,,,,0.0106382978723404,-0.0039473684210525,-0.001321003963012,0.0075394105551747,0.0054421768707482,-0.0182679296346414,-0.0380313199105145,0.0186046511627906,-0.0251141552511414,,,,,,-0.0223748964099441,,,,-0.0134146341463413,0.0086526576019776,-0.0049019607843135,,
1980-07-01,-0.396722368,,,,,,,0.001602564102564,0.0016,0.0031948881789136,-0.0044796691936594,-0.0020768431983385,0.0038154699965315,,,,,,,,,,,,,,,,,,,,0.0,0.0052910052910053,-0.0013157894736841,-0.0044796691936594,-0.0020768431983385,0.0038154699965315,-0.0210772833723654,-0.0167464114832535,0.0048661800486617,,,,,,0.0283287712501265,,,,0.0357142857142855,-0.0023781212841853,0.0059594755661502,,
1980-10-01,-0.132760006,,,,,,,0.0127388535031847,0.0047169811320755,0.0031298904538339,-0.0076019350380097,0.0160167130919219,0.022960932145305,,,,,,,,,,,,,,,,,,,,0.0250329380764162,0.0179948586118252,0.0088383838383838,-0.0076019350380097,0.0160167130919219,0.022960932145305,0.016949152542373,-0.0333333333333333,0.0123152709359606,,,,,,-0.0079299129765583,,,,-0.0035545023696683,0.009512485136742,-0.0176678445229682,,
1981-01-01,1.189866492,,,,,,,0.0,0.0093603744149768,0.0061823802163831,0.0,0.0402010050251255,-0.0074074074074074,,,,,,,,,,,,,,,,,,,,0.0237797246558195,0.019559902200489,0.0047961630695443,0.0,0.0402010050251255,-0.0074074074074074,0.0218978102189779,0.0261904761904763,-0.0162412993039443,,,,,,0.0133487224584674,,,,0.0047961630695443,0.0202863961813843,-0.0479532163742689,,
1981-04-01,-0.249632331,,,,,,,0.0030721966205837,0.0045941807044409,0.0091463414634147,0.063270603504218,-0.0247177296307599,0.0347309136420526,,,,,,,,,,,,,,,,,,,,0.0119331742243435,0.0153301886792451,0.0150987224157956,0.063270603504218,-0.0247177296307599,0.0347309136420526,0.0660377358490567,-0.077433628318584,0.0095923261390886,,,,,,-0.0371991322495711,,,,-0.0049140049140049,0.0135802469135801,-0.0267965895249694,,
1981-07-01,0.263433962,,,,,,,0.0075528700906344,0.0104947526236882,0.0,0.0786211067432718,-0.0681244743481918,0.0153429602888086,,,,,,,,,,,,,,,,,,,,0.0183066361556063,0.0202247191011235,-0.0198237885462554,0.0786211067432718,-0.0681244743481918,0.0153429602888086,0.0237529691211402,-0.0185614849187936,-0.0047281323877067,,,,,,0.0,,,,0.0413016270337922,0.0,-0.0180288461538461,,
1981-10-01,-0.078831451,,,,,,,0.0029673590504448,0.0,0.0044378698224853,0.0394074074074073,0.0085518814139111,-0.0327868852459017,,,,,,,,,,,,,,,,,,,,-0.0078651685393258,-0.0056625141562853,0.0,0.0394074074074073,0.0085518814139111,-0.0327868852459017,-0.004750593824228,0.0047732696897375,0.009501187648456,,,,,,0.0161341282798703,,,,0.0073439412484699,0.0012150668286756,-0.0024271844660194,,
1982-01-01,0.37467052,,,,,,,0.0058910162002945,0.0029282576866764,0.0043795620437956,0.0423728813559323,0.0072890384076254,0.0125243529084331,,,,,,,,,,,,,,,,,,,,0.0022779043280183,0.0045454545454546,0.0,0.0423728813559323,0.0072890384076254,0.0125243529084331,-0.0258823529411764,-0.0072463768115941,0.0097323600973235,,,,,,-0.0019951776979522,,,,-0.0048661800486619,-0.0134474327628361,0.0161090458488226,,
1982-04-01,-0.615593473,,,,,,,0.002906976744186,-0.0014492753623187,0.0029027576197386,-0.0181418361737218,0.0195968645016797,-0.0192202086765513,,,,,,,,,,,,,,,,,,,,-0.002262443438914,-0.0113378684807256,0.0103211009174311,-0.0181418361737218,0.0195968645016797,-0.0192202086765513,-0.0240963855421686,-0.0320987654320986,0.0153061224489794,,,,,,-0.0367716125304603,,,,-0.0280487804878047,-0.0125470514429109,0.0025412960609911,,
1982-07-01,-0.988403773,,,,,,,0.0028943560057888,0.0014430014430015,0.0028818443804032,-0.0179171332586786,0.0014253135689852,0.0085397096498718,,,,,,,,,,,,,,,,,,,,0.0034052213393871,0.005656108597285,0.0022497187851517,-0.0179171332586786,0.0014253135689852,0.0085397096498718,-0.0150753768844219,-0.0127551020408163,-0.020671834625323,,,,,,-0.055920790917019,,,,-0.0152091254752851,0.0205920205920204,-0.034047919293821,,
1982-10-01,0.239588883,,,,,,,0.0014367816091955,0.0,0.0014347202295552,-0.0222974880045159,0.0245381062355658,-0.014370245139476,,,,,,,,,,,,,,,,,,,,0.0089786756453424,0.0022246941045604,-0.0177580466148723,-0.0222974880045159,0.0245381062355658,-0.014370245139476,-0.0026385224274406,0.052910052910053,0.0552763819095478,,,,,,0.0471814329315363,,,,0.0300261096605745,0.0012674271229402,0.0151898734177216,,
1983-01-01,0.906269548,,,,,,,-0.0028653295128939,0.0,-0.0028735632183906,0.0085763293310463,-0.022108843537415,0.0142028985507247,,,,,,,,,,,,,,,,,,,,-0.0135593220338983,-0.0057273768613974,-0.0115207373271889,0.0085763293310463,-0.022108843537415,0.0142028985507247,0.0261904761904763,-0.0951276102088167,0.0256410256410255,,,,,,0.0341324629823123,,,,-0.0211970074812968,0.021656050955414,0.0399002493765585,,
1983-04-01,1.052777518,,,,,,,0.0028818443804032,0.0043103448275862,0.0028612303290413,-0.0160045727350672,0.0188788846935812,0.0373432155074116,,,,,,,,,,,,,,,,,,,,0.0023310023310023,0.0046511627906977,0.0092592592592593,-0.0160045727350672,0.0188788846935812,0.0373432155074116,-0.01,0.0025252525252525,0.030226700251889,,,,,,0.0566463090497142,,,,-0.1019184652278177,0.0747663551401869,0.0037267080745342,,
1983-07-01,-0.208367803,,,,,,,0.0028530670470756,0.0056899004267425,0.0028288543140029,-0.0428689200329761,0.03847258110824,0.0243295548797344,,,,,,,,,,,,,,,,,,,,0.0114678899082569,0.0204081632653061,0.0022222222222223,-0.0428689200329761,0.03847258110824,0.0243295548797344,-0.0244498777506112,0.0175438596491228,0.0246305418719212,,,,,,-0.0599198267512491,,,,-0.0309405940594059,0.0051085568326947,0.0190597204574332,,
1983-10-01,1.383273921,,,,,,,0.0028208744710858,0.0028129395218003,0.0056100981767182,-0.0207827260458838,0.0344542447629547,-0.0034638955502265,,,,,,,,,,,,,,,,,,,,-0.0066518847006652,0.0133928571428572,0.0088105726872247,-0.0207827260458838,0.0344542447629547,-0.0034638955502265,0.0024038461538462,0.0359712230215827,-0.025462962962963,,,,,,0.0602367533131136,,,,0.0037406483790523,-0.0086956521739131,0.0025062656641603,,
1984-01-01,1.322572601,,,,,,,0.0013947001394698,0.0013927576601673,0.002781641168289,0.0296791443850268,0.0581667099454688,-0.0451533742331289,,,,,,,,,,,,,,,,,,,,0.009825327510917,-0.0108108108108108,-0.0021857923497268,0.0296791443850268,0.0581667099454688,-0.0451533742331289,0.0356294536817101,0.0091743119266054,-0.009090909090909,,,,,,0.0313754091317992,,,,0.01,0.0123762376237623,-0.0427872860635696,,
1984-04-01,-1.575206402,,,,,,,0.0013869625520113,0.0041551246537396,0.0013793103448274,0.0046260601387819,0.0133026349449987,-0.081292602878061,,,,,,,,,,,,,,,,,,,,0.0043811610076671,0.0163576881134133,-0.0021459227467811,0.0046260601387819,0.0133026349449987,-0.081292602878061,-0.0183486238532111,0.0233644859813084,-0.0936073059360729,,,,,,0.017796383169349,,,,0.0268199233716475,-0.0174129353233831,0.0139240506329112,,
1984-07-01,2.723287578,,,,,,,0.0013774104683197,0.0041265474552956,0.0027397260273973,0.094531464688101,0.0612603565151896,0.0115921457298318,,,,,,,,,,,,,,,,,,,,0.0043010752688172,0.0085653104925054,0.0095541401273884,0.094531464688101,0.0612603565151896,0.0115921457298318,0.0957178841309822,0.0137931034482758,0.0113378684807257,,,,,,0.0197006069337486,,,,0.0112359550561798,-0.0148148148148148,0.0250626566416041,,
1984-10-01,0.841814285,,,,,,,0.0081967213114753,0.0013550135501356,0.0027063599458725,0.0060804490177737,0.01348210134821,0.0188073394495413,,,,,,,,,,,,,,,,,,,,0.0084121976866458,-0.0031282586027112,0.0031380753138077,0.0060804490177737,0.01348210134821,0.0188073394495413,0.0022421524663678,-0.0111856823266218,0.0429864253393665,,,,,,-0.0006485609839496,,,,-0.0244498777506112,-0.018796992481203,0.0370370370370372,,
1985-01-01,-0.545070922,,,,,,,0.0013495276653172,0.0067385444743934,0.0026773761713521,-0.0112561909049977,0.02367941712204,0.025355871886121,,,,,,,,,,,,,,,,,,,,0.0072992700729925,0.0175983436853002,0.0050864699898269,-0.0112561909049977,0.02367941712204,0.025355871886121,0.002169197396963,-0.0108225108225108,0.0043763676148795,,,,,,0.0156629424556082,,,,0.0,-0.0123152709359606,0.0187032418952617,,
1985-04-01,1.002247959,,,,,,,0.0,0.0026702269692922,0.0,-0.0305856832971801,0.0358021928843141,-0.0248433786995031,,,,,,,,,,,,,,,,,,,,-0.013157894736842,-0.0051282051282051,-0.0082474226804123,-0.0305856832971801,0.0358021928843141,-0.0248433786995031,0.0021786492374729,0.0108695652173913,-0.0193548387096773,,,,,,0.0294026003862371,,,,-0.0281517747858016,0.0163727959697732,-0.0049566294919455,,
1985-07-01,1.302408149,,,,,,,-0.0013315579227695,-0.0013333333333332,-0.0013351134846463,0.0232609658839166,-0.0274951288157608,0.002226179875334,,,,,,,,,,,,,,,,,,,,-0.0166320166320167,-0.0137420718816066,0.0,0.0232609658839166,-0.0274951288157608,0.002226179875334,0.0307017543859648,-0.0319148936170212,0.0021978021978021,,,,,,0.0403792592995002,,,,0.0211706102117061,-0.0012195121951218,-0.0097680097680099,,
1985-10-01,0.599977251,,,,,,,-0.0026737967914438,-0.0013404825737264,0.0,-0.0235450910706352,0.0141037306642402,0.0231045311799014,,,,,,,,,,,,,,,,,,,,-0.0182207931404073,-0.0032751091703056,-0.0098576122672506,-0.0235450910706352,0.0141037306642402,0.0231045311799014,0.0241228070175438,0.006423982869379,-0.0170212765957445,,,,,,0.0367082245160907,,,,0.0061652281134401,0.0012254901960784,-0.0208078335373317,,
1986-01-01,-0.57204937,,,,,,,-0.0040268456375838,-0.0026954177897574,-0.0027027027027027,0.0087700065775049,-0.0239078461204086,-0.0057893564907592,,,,,,,,,,,,,,,,,,,,-0.0265486725663717,-0.0272727272727273,-0.0186915887850466,0.0087700065775049,-0.0239078461204086,-0.0057893564907592,0.0216450216450216,-0.010593220338983,-0.0171306209850108,,,,,,0.0350816059386358,,,,0.0112499999999999,0.0061804697156984,-0.0012285012285013,,
1986-04-01,1.150684662,,,,,,,-0.0013550135501354,-0.0027137042062415,0.0,0.032026875699888,-0.0646701388888888,0.031090487238979,,,,,,,,,,,,,,,,,,,,-0.0214285714285713,-0.0158150851581507,-0.0173053152039556,0.032026875699888,-0.0646701388888888,0.031090487238979,0.0196078431372548,-0.0064102564102563,0.0021505376344086,,,,,,0.0606326783985891,,,,0.028290282902829,0.0,0.005980861244019,,
1986-07-01,0.738239227,,,,,,,-0.0054421768707483,0.0,-0.0013679890560874,-0.0150765076507649,-0.0130226182316655,0.0148148148148148,,,,,,,,,,,,,,,,,,,,-0.0264150943396225,0.0,-0.0025839793281654,-0.0150765076507649,-0.0130226182316655,0.0148148148148148,0.0085836909871244,-0.0340425531914894,0.0022026431718062,,,,,,0.0235795026815039,,,,-0.0214030915576693,0.0060753341433779,0.0120772946859903,,
1986-10-01,0.997108218,,,,,,,-0.0013698630136985,0.0,0.0,-0.0182481751824818,0.0013940520446096,0.0102088167053364,,,,,,,,,,,,,,,,,,,,-0.0129533678756477,0.0,-0.0039370078740157,-0.0182481751824818,0.0013940520446096,0.0102088167053364,0.0021978021978021,-0.0109649122807017,0.0088691796008868,,,,,,0.0197129449915602,,,,-0.0107398568019092,-0.0012062726176116,0.0132850241545894,,
1987-01-01,-2.509804892,,,,,,,-0.0054869684499314,-0.0013793103448275,-0.0013812154696133,-0.06086357372531,0.0765468329664955,-0.0168105406633348,,,,,,,,,,,,,,,,,,,,-0.0039525691699606,-0.0079365079365079,0.0013333333333331,-0.06086357372531,0.0765468329664955,-0.0168105406633348,-0.0175824175824175,0.0201342281879193,-0.0197368421052631,,,,,,-0.0193318571548813,,,,-0.0011918951132301,0.0071599045346062,-0.0071090047393366,,
1987-04-01,2.244993958,,,,,,,0.0,0.0013831258644538,0.0013812154696131,0.0217190388170054,0.0083672546359114,-0.0208566943260822,,,,,,,,,,,,,,,,,,,,0.0053262316910787,0.0013245033112581,0.0013227513227513,0.0217190388170054,0.0083672546359114,-0.0208566943260822,0.0380313199105144,-0.0129310344827586,-0.0065502183406113,,,,,,0.1253551244226691,,,,0.026252983293556,-0.0116279069767442,-0.0035294117647058,,
1987-07-01,0.69212071,,,,,,,0.0041379310344826,0.0013736263736265,-0.0013717421124829,0.0025194686211635,-0.0242175005711675,0.0585343011004448,,,,,,,,,,,,,,,,,,,,0.0066050198150593,0.0052493438320209,-0.0104438642297649,0.0025194686211635,-0.0242175005711675,0.0585343011004448,0.0109890109890109,0.0413043478260868,-0.0208768267223382,,,,,,0.0167285394521308,,,,0.0247933884297519,0.001152073732719,-0.0207134637514385,,
1987-10-01,1.599900168,,,,,,,0.0054945054945054,-0.0013661202185794,0.0027359781121751,-0.0013271400132714,-0.0066445182724251,0.0185061315496097,,,,,,,,,,,,,,,,,,,,0.0079155672823221,-0.0157068062827225,0.0,-0.0013271400132714,-0.0066445182724251,0.0185061315496097,0.0127931769722815,-0.0063157894736841,-0.0190677966101696,,,,,,0.0666442739224779,,,,0.0246768507638073,0.0126146788990824,-0.0090600226500565,,
1988-01-01,-0.906972722,,,,,,,-0.0013642564802182,-0.0013661202185794,0.0027359781121751,-0.103108581436077,0.0319746155723701,0.0290917691579941,,,,,,,,,,,,,,,,,,,,-0.0013297872340426,0.0013315579227697,0.0,-0.103108581436077,0.0319746155723701,0.0290917691579941,0.0280777537796976,0.0147058823529411,-0.0082815734989647,,,,,,-0.0800935840973042,,,,0.0034285714285713,-0.0068337129840545,0.0538990825688072,,
1988-04-01,1.812832048,,,,,,,0.0027285129604366,0.0027210884353741,0.0040705563093621,0.0321765111468628,0.0503228679581386,0.0659317362730549,,,,,,,,,,,,,,,,,,,,0.0039893617021276,0.0066225165562914,0.0092105263157895,0.0321765111468628,0.0503228679581386,0.0659317362730549,0.010438413361169,0.0123966942148761,0.0163265306122448,,,,,,0.0946766994153966,,,,-0.0924918389553862,0.080335731414868,-0.0233074361820199,,
1988-07-01,1.133075704,,,,,,,0.0067567567567567,0.0026845637583892,0.0026773761713521,-0.0282418456642801,-0.0085959885386819,-0.0307597027250204,,,,,,,,,,,,,,,,,,,,0.0078226857887873,0.0090556274256146,-0.008974358974359,-0.0282418456642801,-0.0085959885386819,-0.0307597027250204,0.0060240963855422,0.0139720558882234,-0.0039370078740156,,,,,,0.0496874359085248,,,,0.0079545454545455,-0.0056369785794814,0.0034013605442175,,
1988-10-01,1.177546594,,,,,,,0.0040053404539386,0.0013297872340425,0.0053120849933598,0.0879659211927581,-0.0279953014878622,0.0114803625377644,,,,,,,,,,,,,,,,,,,,0.001293661060802,-0.0012919896640828,0.0129366106080206,0.0879659211927581,-0.0279953014878622,0.0114803625377644,-0.0256916996047431,0.0304259634888437,0.0059055118110236,,,,,,0.0074803673344465,,,,0.0090395480225988,0.0044792833146696,0.0055741360089185,,
